model,run_dir,train_lr,train_loss,test_loss,test_acc1,test_acc5,epoch,n_parameters
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00011122786419517223,3.858591408607287,2.986675685306765,51.0300013671875,74.210002734375,111,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00010936850796647108,3.793972510557908,2.875076761785543,50.49000122070313,74.50000307617188,112,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00010751424224971378,3.768892482610849,2.9389063502257726,50.79000112304688,74.060002734375,113,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00010566552455721927,3.7970371099618765,2.866349071826575,51.01000119628906,74.21000302734375,114,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00010382281103241558,3.752062273025513,3.002317140687187,50.060001318359376,73.79000209960938,115,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00010198655633729147,3.7428885942850356,2.93564528339314,51.000001220703126,74.36000239257812,116,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,0.00010015721354021693,3.825566445864164,2.880575679383188,51.130001196289065,74.21000268554687,117,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,9.833523400415487e-05,3.770239674128019,2.8953602763841735,50.89000126953125,73.87000234375,118,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,9.652106727529187e-05,3.798992727353023,2.910133240357885,51.29000146484375,74.24000268554687,119,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,9.471516097212379e-05,3.7592477841254994,2.923199127305229,51.33000141601563,74.67000258789062,120,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,9.291796067500669e-05,3.7218920548756915,2.9177351492755816,51.09000129394531,74.35000244140625,121,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,9.112990981622219e-05,3.7719770034154254,2.9252331076927907,51.42000126953125,74.20000278320312,122,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,8.935144957056523e-05,3.7775551453614846,2.950056062554413,51.290001098632814,74.43000263671875,123,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,8.758301874648889e-05,3.74594758045979,2.851594610034295,51.770001245117186,74.70000200195312,124,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,8.582505367783828e-05,3.7331362816003653,2.893921289803847,51.260001293945315,74.560002734375,125,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,8.407798811618873e-05,3.7112990960096703,2.8415573453003504,51.59000122070312,74.60000288085938,126,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,8.234225312382654e-05,3.7458108608539287,2.894746186598292,51.96000122070313,74.66000239257812,127,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,8.061827696738739e-05,3.7554083176148243,2.823397739878241,52.150001342773436,74.28000229492187,128,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,7.890648501219092e-05,3.7216994016598433,2.874834123647438,51.86000124511719,75.0200025390625,129,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,7.720729961728948e-05,3.7207118016022904,2.927128571384358,52.060001123046874,74.68000263671875,130,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,7.552114003125505e-05,3.665425573862516,2.870122828573551,52.12000124511719,74.45000229492187,131,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,7.384842228873057e-05,3.6703704027029183,2.822979841592177,52.460001098632816,75.29000297851563,132,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,7.218955910779435e-05,3.678305504260919,2.860161340461587,51.71000146484375,74.31000258789062,133,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,7.054495978811154e-05,3.6602255252691416,2.7776269957704365,52.79000124511719,75.13000322265626,134,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,6.891503010995545e-05,3.73612188681578,2.8393363052943967,51.580001049804686,75.03000263671875,135,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,6.730017223408657e-05,3.6625613701649202,2.782744394158417,52.53000122070313,75.56000297851563,136,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,6.570078460252025e-05,3.682348071000515,2.7986675838254533,52.56000122070313,74.64000302734375,137,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,6.411726184022452e-05,3.6934789749292225,2.8126620031752676,52.49000107421875,75.56000258789062,138,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,6.254999465774388e-05,3.637234468949147,2.774198352165942,52.65000173339844,75.03000234375,139,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,6.0999369754806e-05,3.6479499071072308,2.7988865285549522,53.3400013671875,75.83000268554687,140,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.946576972490341e-05,3.650072573392819,2.8217990218468434,51.880001123046874,74.48000239257813,141,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.79495729608944e-05,3.6231834277128563,2.77971554702183,52.940001513671874,75.09000229492187,142,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.6451153561642594e-05,3.6031322045203966,2.7703892824784764,52.670001171875,75.1600029296875,143,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.497088123971487e-05,3.628296841719212,2.8535043608467534,52.72000139160156,74.80000249023438,144,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.350912123015772e-05,3.628549418082604,2.8231106524197562,52.41000107421875,75.50000283203126,145,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.2066234200377786e-05,3.6778145343829425,2.823497119939552,52.81000078125,75.51000258789063,146,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,5.064257616116178e-05,3.62710574284578,2.8263828079655484,52.96000124511719,76.01000283203125,147,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,4.923849837882752e-05,3.638318263567411,2.7213816372853405,53.30000144042969,76.01000239257813,148,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,4.7854347288557544e-05,3.627221165559231,2.797713536136555,52.810001318359376,75.03000266113281,149,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,4.649046440892224e-05,3.636332906820835,2.779590705655656,52.730001293945314,75.12000307617187,150,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,4.514718625761431e-05,3.5990278763648793,2.760191121191349,52.050001049804685,74.83000307617188,151,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,4.3824844268417024e-05,3.6149714219264495,2.814280833838121,53.110001171875,75.690002734375,152,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,4.252376470943045e-05,3.6054698717899814,2.810541611797405,53.02000134277344,75.65000268554688,153,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,4.124426860256666e-05,3.5730496094777036,2.714671976161453,52.74000100097656,75.53000288085937,154,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.998667164434485e-05,3.629527219136556,2.7266143088070853,53.050001416015625,75.86000283203126,155,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.875128412799594e-05,3.5761433852024567,2.7575458175731153,52.72000131835937,75.35000239257812,156,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.7538410866905005e-05,3.5615468110793675,2.7619973938420133,52.88000146484375,75.77000209960937,157,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.6348351119400744e-05,3.539552064431019,2.807120053273327,53.06000151367188,75.73000263671875,158,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.5181398514917315e-05,3.601480613610683,2.775754267314695,53.020001416015624,75.93000302734374,159,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.403784098154897e-05,3.5880210057283057,2.812065025545516,53.32000124511719,76.00000205078125,160,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.2917960675006495e-05,3.544797663199596,2.75843404823879,53.520001416015624,76.05000244140625,161,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.182203390899742e-05,3.5601521088526797,2.7697750352463633,52.77000144042969,75.64000234375,162,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,3.07503310870527e-05,3.561970153833047,2.706942729230197,53.27000100097656,75.7700025390625,163,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.9703116635807627e-05,3.5547684443302643,2.7280843077965504,53.650001342773436,75.67000234375,164,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.868064893975808e-05,3.585290762094351,2.706872863589593,53.450001245117186,76.00000263671875,165,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.7683180277508808e-05,3.538080950272389,2.7242104692279168,53.32000104980469,75.89000209960938,166,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.6710956759526744e-05,3.5366167361919696,2.7281542274187194,52.93000134277344,75.78000317382812,167,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.5764218267417198e-05,3.58717143596747,2.7905433267917275,53.02000134277344,75.95000239257813,168,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.4843198394736453e-05,3.603052797072973,2.807788808390779,53.16000107421875,76.070001953125,169,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.3948124389356832e-05,3.499870723944444,2.741317132733903,53.69000124511719,75.960002734375,170,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.3079217097395972e-05,3.533630932905735,2.7495188038304166,53.51000124511719,75.80000239257812,171,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.223669090872618e-05,3.511330903493441,2.7336418268815526,53.20000134277344,75.85000263671876,172,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.1420753704077728e-05,3.5047176477236626,2.7137491972941272,53.48000139160156,75.93000278320312,173,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,2.063160680374646e-05,3.513302798148913,2.722002551240741,53.2200013671875,75.78000229492187,174,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.986944491792239e-05,3.567154268729381,2.7237569026227266,53.31000134277344,75.95000297851563,175,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.9134456098645522e-05,3.5736719920085025,2.764128900923819,53.50000119628906,76.03000249023438,176,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.8426821693409748e-05,3.584285992842454,2.7739070631423086,53.64000112304687,76.13000224609375,177,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.774671630041582e-05,3.5159429837495852,2.718247989438615,53.990001318359376,76.37000239257813,178,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.709430772549308e-05,3.5180120217494477,2.7291939303560078,53.15000102539062,75.690002734375,179,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.6469756940694665e-05,3.485000238663111,2.7635451397805846,53.190001000976565,75.8100021484375,180,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.5873218044581704e-05,3.500819485615461,2.7461865443103717,53.920001196289064,75.95000268554688,181,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.530483822420024e-05,3.5134440519870855,2.7036307982678682,53.2600015625,75.73000234375,182,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.476475771876672e-05,3.50348900220333,2.6870482462757037,53.52000122070312,76.080002734375,183,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.4253109785064322e-05,3.4367495567370683,2.700647660021512,53.750001171875,76.17000317382812,184,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.3770020664564368e-05,3.4748379872395443,2.69840333146869,53.93000131835937,76.27000219726563,185,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.331560955227886e-05,3.4780650915243685,2.693493019859746,53.450001171875,75.9800025390625,186,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.2889988567350358e-05,3.4029479693143796,2.6730601337720765,53.69000131835938,76.08000229492187,187,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.2493262725388044e-05,3.4443184595841627,2.6917909901097135,53.48000109863281,76.12000219726562,188,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.2125529912557389e-05,3.523625559073228,2.7342195375910343,53.380001416015624,75.99000258789063,189,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.1786880861427035e-05,3.5318783857883553,2.73092649567802,53.28000151367188,75.92000224609374,190,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.1477399128583578e-05,3.5267745812733966,2.739692319114253,53.7600013671875,76.52000283203125,191,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.1197161074013116e-05,3.489619548504169,2.6988218820319987,53.270001245117186,76.18000278320312,192,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.0946235842262703e-05,3.4985068364021106,2.70370485197823,53.3400013671875,75.90000229492188,193,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.0724685345378384e-05,3.4477347215016683,2.7284596866031863,53.44000126953125,75.990002734375,194,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.0532564247630448e-05,3.494721551430531,2.6982467309483944,53.31000114746094,76.05000258789063,195,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.036991995202472e-05,3.496170263412671,2.7191620277908615,53.74000126953125,76.09000263671875,196,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.023679258860742e-05,3.461883738102057,2.7002584304449693,53.950001123046874,76.39000234375,197,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.0133215004563562e-05,3.482400612342052,2.7332466908220976,53.39000124511719,76.02000258789063,198,4757828
repvit_m0_9_lr,DL project/Rudra's contribution/experiment_logs/repvit_m0_9_lr,1.0059212756112295e-05,3.484325308066148,2.7203749800628088,53.820001440429685,76.35000288085938,199,4757828
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,1.0000000000000076e-06,5.042894036953266,4.853999218850766,1.0100000518798828,5.000000157165528,0,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,1.0000000000000076e-06,4.987277431977101,4.925556452769153,0.9900000526428223,5.250000155639649,1,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,5.080000000000013e-05,4.800056511316544,4.654760981505772,1.4600000610351562,6.840000183105468,2,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00010059999999999946,4.676803225737352,4.573208592972666,2.330000090789795,9.770000253295898,3,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00015040000000000054,4.634169205641135,4.525087437539731,2.7900001121520996,10.66000036315918,4,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00020019999999999874,4.607207690752469,4.491170478316973,3.610000117492676,14.240000512695312,5,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024963008004797333,4.581479480939033,4.391228216998982,5.040000172424317,18.3100006652832,6,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024946743575236823,4.548451840571868,4.35066430073864,5.940000178527832,21.650000799560548,7,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002492753146546195,4.518274049269848,4.248734393209781,7.050000241088867,24.45000057373047,8,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024905376415773644,4.509038250262921,4.201854642832054,7.410000234985351,26.290000634765626,9,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024880283892598717,4.49373881877997,4.230285293651077,7.960000219726562,27.610000524902343,10,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024852260087141864,4.47888589883462,4.202013659027387,8.350000271606445,28.320000732421875,11,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002482131191385714,4.467236815966093,4.419363930540265,8.490000231933594,28.990000634765625,12,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024787447008744074,4.46648893845387,4.117787770505221,9.360000241088867,30.550000817871094,13,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024750673727461114,4.448443125455808,4.069027770240352,10.590000378417969,31.550001098632812,14,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.000247110011432651,4.436738526515471,4.099841644179146,10.560000253295899,32.13000098876953,15,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002466843904477225,4.437742862945948,4.038942899344103,10.980000338745118,33.13000104980469,16,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024622997933543386,4.419762379083878,4.339346323373182,11.7800003326416,33.92000092773438,17,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024574689021493484,4.417508036051041,4.03266238266567,12.400000268554688,34.28000111083984,18,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024523524228123317,4.4049283284407394,4.23227008333746,12.690000326538087,34.830001049804686,19,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024469516177580056,4.405854447682699,4.019738854102369,12.940000323486329,35.86000123291016,20,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024412678195541787,4.406322415669759,4.247521598384066,13.100000299072265,35.63000103759766,21,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002435302430593043,4.4037398485037,4.121975367923953,13.410000366210937,36.1100011352539,22,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024290569227450665,4.386608753448877,3.8921363083821423,14.660000457763672,37.9600013671875,23,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024225328369958512,4.3688854975578115,3.9400692705838187,14.250000323486328,38.91000144042969,24,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002415731783065901,4.373619785064306,3.7919405541330016,15.020000335693359,39.11000131835937,25,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002408655439013567,4.379474622775347,3.8812613757151477,15.210000500488281,39.610001220703126,26,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00024013055508207885,4.370517264268337,3.789113058234161,15.260000482177734,40.09000151367187,27,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00023936839319625353,4.363077048154977,3.7706825553246266,15.910000433349609,40.86000119628906,28,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00023857924629592123,4.359399074163193,3.706019257599453,15.620000390625,40.500000915527345,29,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00023776330909127278,4.3562836622580505,3.6719644384564094,16.400000439453127,41.830001342773436,30,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00023692078290260513,4.349153184890747,3.6660915095851108,16.410000451660157,41.70000102539063,31,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00023605187561064167,4.343201812108358,3.7215845629854023,16.900000567626954,41.76000102539062,32,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00023515680160526473,4.3392660782887384,3.6232171958347537,17.900000622558593,43.100001440429686,33,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002342357817325817,4.325991382965674,3.5931749478825985,18.30000067138672,43.760001171875,34,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002332890432404744,4.313504338875795,3.5680539877909534,18.030000506591797,43.840001123046875,35,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002323168197224933,4.308889986307193,3.5482134594107575,18.460000598144532,44.54000148925781,36,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002313193510602431,4.30808600523533,3.584902731877453,18.350000677490236,44.29000148925781,37,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002302968833641922,4.30117037663093,3.548148551077213,18.25000062866211,45.31000129394531,38,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00022924966891294885,4.293452608891022,3.5856378978153445,18.890000549316404,44.670001245117184,39,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002281779660910042,4.285882544517517,3.5398266720321945,19.23000053100586,45.72000119628906,40,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00022708203932499216,4.2846551864575115,3.6256022453308105,19.370000665283204,45.93000112304688,41,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00022596215901844865,4.273409330539215,3.5747349442176097,18.9700006652832,46.110001391601564,42,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00022481860148508442,4.2865371838594095,3.5970334871759952,18.940000616455077,45.330001220703124,43,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002236516488805983,4.2735264307413345,3.5332374797677093,19.660000762939454,46.99000146484375,44,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002224615891330957,4.255622876607455,3.5589406760233753,20.01000057373047,46.780001171875,45,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00022124871587200394,4.276065425383739,3.4731928852369203,20.330000653076173,47.04000095214844,46,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00022001332835565419,4.244308082874005,3.4554488703889668,20.900000622558593,48.06000141601562,47,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00021875573139743104,4.2465996742248535,3.479315271917379,20.75000059814453,47.260001342773435,48,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00021747623529056907,4.2291477906398285,3.4196442882969693,21.210000634765624,47.96000119628906,49,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002161751557315807,4.252318896391453,3.4685371866766013,21.450000671386718,47.97000148925781,50,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00021485281374238472,4.249291996466808,3.4663828049065932,21.440000634765624,47.63000104980469,51,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00021350953559107701,4.228950231503218,3.47122279203163,21.930000646972655,48.720001220703125,52,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00021214565271144228,4.237417104916695,3.414191538432859,22.09000053100586,49.200001489257815,53,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002107615016211737,4.224451015545772,3.4373991039564027,21.62000064086914,48.610001391601564,54,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00020935742383883742,4.182878559063642,3.3457731840745457,22.43000067138672,49.6700013671875,55,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00020793376579962417,4.207929913814251,3.376311189723465,22.680000622558595,49.840001171875,56,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002064908787698426,4.202619663262978,3.37817028333556,22.480000622558595,49.74000109863281,57,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.0002050291187602846,4.191840157753382,3.3412950533740924,23.120000622558592,50.61000124511719,58,4330132
mobilenetv3_large_100,DL project/Rudra's contribution/experiment_logs/mobilenetv3_large_100,0.00020354884643835732,4.194780094806965,3.331290164083805,23.810000671386717,50.69000148925781,59,4330132
